num_processes,avg_burst,avg_priority,algorithm,avg_waiting,avg_turnaround
49,19.49,3.388,SRTF,276.633,296.122
49,19.49,3.388,RR,548.429,567.918
49,19.49,3.388,Priority,280.551,300.041
40,21.575,3.4,FCFS,413.3,434.875
40,21.575,3.4,SJF,271.6,293.175
40,21.575,3.4,SRTF,268.2,289.775
40,21.575,3.4,RR,542.875,564.45
40,21.575,3.4,Priority,527.425,549.0
31,26.871,2.871,FCFS,394.806,421.677
31,26.871,2.871,SJF,309.516,336.387
31,26.871,2.871,SRTF,307.226,334.097
31,26.871,2.871,RR,610.71,637.581
31,26.871,2.871,Priority,381.258,408.129
45,14.689,3.2,FCFS,197.778,212.467
45,14.689,3.2,SJF,138.267,152.956
45,14.689,3.2,SRTF,137.844,152.533
45,14.689,3.2,RR,285.978,300.667
45,14.689,3.2,Priority,230.044,244.733
20,14,3.2,FCFS,93.7,107.7
20,14,3.2,SJF,63.05,77.05
20,14,3.2,SRTF,62.5,76.5
20,14,3.2,RR,126.85,140.85
20,14,3.2,Priority,105.75,119.75
8,17.875,3.125,FCFS,65.75,83.625
8,17.875,3.125,SJF,42.875,60.75
8,17.875,3.125,SRTF,35.125,53.0
8,17.875,3.125,RR,73.375,91.25
8,17.875,3.125,Priority,43.0,60.875
40,19.8,3.35,FCFS,375.475,395.275
40,19.8,3.35,SJF,238.725,258.525
40,19.8,3.35,SRTF,238.2,258.0
40,19.8,3.35,RR,483.075,502.875
40,19.8,3.35,Priority,243.925,263.725
47,4.83,2.34,FCFS,156.447,161.277
47,4.83,2.34,SJF,42.851,47.681
47,4.83,2.34,SRTF,42.851,47.681
47,4.83,2.34,RR,68.638,73.468
47,4.83,2.34,Priority,55.426,60.255
34,18.471,3.206,FCFS,270.765,289.235
34,18.471,3.206,SJF,189.618,208.088
34,18.471,3.206,SRTF,185.029,203.5
34,18.471,3.206,RR,363.235,381.706
34,18.471,3.206,Priority,191.471,209.941
15,21.867,3.333,FCFS,138.333,160.2
15,21.867,3.333,SJF,106.4,128.267
15,21.867,3.333,SRTF,101.067,122.933
15,21.867,3.333,RR,202.0,223.867
15,21.867,3.333,Priority,191.133,213.0
7,18.143,4.143,FCFS,53.286,71.429
7,18.143,4.143,SJF,50.857,69.0
7,18.143,4.143,SRTF,50.857,69.0
7,18.143,4.143,RR,101.571,119.714
7,18.143,4.143,Priority,54.571,72.714
6,35.167,2.5,FCFS,90.5,125.667
6,35.167,2.5,SJF,75.667,110.833
6,35.167,2.5,SRTF,74.5,109.667
6,35.167,2.5,RR,147.333,182.5
6,35.167,2.5,Priority,88.333,123.5
47,20.574,4.021,FCFS,462.021,482.596
47,20.574,4.021,SJF,280.83,301.404
47,20.574,4.021,SRTF,280.383,300.957
47,20.574,4.021,RR,588.638,609.213
47,20.574,4.021,Priority,460.085,480.66
30,4.833,2.967,FCFS,44.9,49.733
30,4.833,2.967,SJF,25.167,30.0
30,4.833,2.967,SRTF,24.933,29.767
30,4.833,2.967,RR,53.667,58.5
30,4.833,2.967,Priority,43.933,48.767
50,6.36,3.08,FCFS,113.24,119.6
50,6.36,3.08,SJF,76.78,83.14
50,6.36,3.08,SRTF,76.36,82.72
50,6.36,3.08,RR,148.86,155.22
50,6.36,3.08,Priority,100.62,106.98
9,6.333,3.222,FCFS,22.222,28.556
9,6.333,3.222,SJF,20.333,26.667
9,6.333,3.222,SRTF,20.333,26.667
9,6.333,3.222,RR,39.0,45.333
9,6.333,3.222,Priority,25.333,31.667
20,9.85,3.25,FCFS,90.65,100.5
20,9.85,3.25,SJF,83.6,93.45
20,9.85,3.25,SRTF,83.6,93.45
20,9.85,3.25,RR,147.05,156.9
20,9.85,3.25,Priority,92.75,102.6
11,15.182,3.273,FCFS,74.636,89.818
11,15.182,3.273,SJF,71.636,86.818
11,15.182,3.273,SRTF,71.636,86.818
11,15.182,3.273,RR,135.545,150.727
11,15.182,3.273,Priority,76.636,91.818
47,4.489,2.064,FCFS,145.83,150.319
47,4.489,2.064,SJF,64.809,69.298
47,4.489,2.064,SRTF,39.851,44.34
47,4.489,2.064,RR,68.319,72.809
47,4.489,2.064,Priority,77.638,82.128
9,6.333,3.444,FCFS,19.778,26.111
9,6.333,3.444,SJF,15.556,21.889
9,6.333,3.444,SRTF,13.333,19.667
9,6.333,3.444,RR,25.222,31.556
9,6.333,3.444,Priority,21.889,28.222
34,21.5,3.441,FCFS,344.294,365.794
34,21.5,3.441,SJF,222.059,243.559
34,21.5,3.441,SRTF,221.765,243.265
34,21.5,3.441,RR,448.059,469.559
34,21.5,3.441,Priority,431.941,453.441
16,9.312,2.438,FCFS,111.125,120.438
16,9.312,2.438,SJF,47.25,56.562
16,9.312,2.438,SRTF,20.0,29.312
16,9.312,2.438,RR,41.688,51.0
16,9.312,2.438,Priority,55.812,65.125
15,30.4,3.867,FCFS,198.8,229.2
15,30.4,3.867,SJF,145.467,175.867
15,30.4,3.867,SRTF,142.2,172.6
15,30.4,3.867,RR,287.6,318.0
15,30.4,3.867,Priority,206.867,237.267
15,39.8,3,FCFS,280.0,319.8
15,39.8,3,SJF,250.667,290.467
15,39.8,3,SRTF,249.6,289.4
15,39.8,3,RR,493.867,533.667
15,39.8,3,Priority,273.667,313.467
11,7.091,2.909,FCFS,20.636,27.727
11,7.091,2.909,SJF,17.636,24.727
11,7.091,2.909,SRTF,16.909,24.0
11,7.091,2.909,RR,31.455,38.545
11,7.091,2.909,Priority,23.182,30.273
6,5.667,2.167,FCFS,13.167,18.833
6,5.667,2.167,SJF,11.167,16.833
6,5.667,2.167,SRTF,11.167,16.833
6,5.667,2.167,RR,18.5,24.167
6,5.667,2.167,Priority,14.5,20.167
32,5.469,2.844,FCFS,54.375,59.844
32,5.469,2.844,SJF,32.719,38.188
32,5.469,2.844,SRTF,32.344,37.812
32,5.469,2.844,RR,64.125,69.594
32,5.469,2.844,Priority,59.469,64.938
7,17.714,3.429,FCFS,38.0,55.714
7,17.714,3.429,SJF,30.429,48.143
7,17.714,3.429,SRTF,25.286,43.0
7,17.714,3.429,RR,48.571,66.286
7,17.714,3.429,Priority,31.857,49.571
17,9.059,2.471,FCFS,116.059,125.118
17,9.059,2.471,SJF,42.529,51.588
17,9.059,2.471,SRTF,16.235,25.294
17,9.059,2.471,RR,35.176,44.235
17,9.059,2.471,Priority,47.588,56.647
50,18.4,2.54,FCFS,330.06,348.46
50,18.4,2.54,SJF,241.56,259.96
50,18.4,2.54,SRTF,241.32,259.72
50,18.4,2.54,RR,497.06,515.46
50,18.4,2.54,Priority,352.72,371.12
24,8.708,1.958,FCFS,157.708,166.417
24,8.708,1.958,SJF,62.0,70.708
24,8.708,1.958,SRTF,26.875,35.583
24,8.708,1.958,RR,48.0,56.708
24,8.708,1.958,Priority,81.417,90.125
15,5.6,2.867,FCFS,37.533,43.133
15,5.6,2.867,SJF,32.733,38.333
15,5.6,2.867,SRTF,32.733,38.333
15,5.6,2.867,RR,54.267,59.867
15,5.6,2.867,Priority,38.667,44.267
15,17.2,3.2,FCFS,119.467,136.667
15,17.2,3.2,SJF,113.6,130.8
15,17.2,3.2,SRTF,113.6,130.8
15,17.2,3.2,RR,220.0,237.2
15,17.2,3.2,Priority,118.067,135.267
14,9.071,3.214,FCFS,58.929,68.0
14,9.071,3.214,SJF,53.071,62.143
14,9.071,3.214,SRTF,53.071,62.143
14,9.071,3.214,RR,96.429,105.5
14,9.071,3.214,Priority,58.929,68.0
35,26.286,2.743,FCFS,443.8,470.086
35,26.286,2.743,SJF,334.0,360.286
35,26.286,2.743,SRTF,331.914,358.2
35,26.286,2.743,RR,673.343,699.629
35,26.286,2.743,Priority,445.143,471.429
39,24.205,2.897,FCFS,422.667,446.872
39,24.205,2.897,SJF,332.256,356.462
39,24.205,2.897,SRTF,332.256,356.462
39,24.205,2.897,RR,658.846,683.051
39,24.205,2.897,Priority,469.385,493.59
39,6.436,2.179,FCFS,183.744,190.179
39,6.436,2.179,SJF,76.487,82.923
39,6.436,2.179,SRTF,43.103,49.538
39,6.436,2.179,RR,67.641,74.077
39,6.436,2.179,Priority,87.41,93.846
5,4,2.4,FCFS,3.2,7.2
5,4,2.4,SJF,3.2,7.2
5,4,2.4,SRTF,2.4,6.4
5,4,2.4,RR,3.2,7.2
5,4,2.4,Priority,4.4,8.4
12,25.583,1.917,FCFS,135.25,160.833
12,25.583,1.917,SJF,112.833,138.417
12,25.583,1.917,SRTF,106.75,132.333
12,25.583,1.917,RR,212.333,237.917
12,25.583,1.917,Priority,143.417,169.0
13,12.923,2.769,FCFS,75.308,88.231
13,12.923,2.769,SJF,72.308,85.231
13,12.923,2.769,SRTF,72.308,85.231
13,12.923,2.769,RR,130.385,143.308
13,12.923,2.769,Priority,77.308,90.231
9,36.333,3.333,FCFS,146.0,182.333
9,36.333,3.333,SJF,128.444,164.778
9,36.333,3.333,SRTF,127.778,164.111
9,36.333,3.333,RR,252.889,289.222
9,36.333,3.333,Priority,145.333,181.667
40,20.05,3.425,FCFS,370.925,390.975
40,20.05,3.425,SJF,247.325,267.375
40,20.05,3.425,SRTF,247.275,267.325
40,20.05,3.425,RR,490.1,510.15
40,20.05,3.425,Priority,251.25,271.3
47,18.979,3.298,FCFS,413.277,432.255
47,18.979,3.298,SJF,270.106,289.085
47,18.979,3.298,SRTF,265.106,284.085
47,18.979,3.298,RR,532.787,551.766
47,18.979,3.298,Priority,274.489,293.468
42,15.333,3.357,FCFS,215.738,231.071
42,15.333,3.357,SJF,134.024,149.357
42,15.333,3.357,SRTF,132.548,147.881
42,15.333,3.357,RR,284.5,299.833
42,15.333,3.357,Priority,230.714,246.048
49,21.224,3.551,FCFS,460.102,481.327
49,21.224,3.551,SJF,359.163,380.388
49,21.224,3.551,SRTF,348.408,369.633
49,21.224,3.551,RR,695.918,717.143
49,21.224,3.551,Priority,366.286,387.51
15,17.2,3,FCFS,103.4,120.6
15,17.2,3,SJF,72.667,89.867
15,17.2,3,SRTF,71.8,89.0
15,17.2,3,RR,151.067,168.267
15,17.2,3,Priority,100.8,118.0
30,21.1,3.633,FCFS,271.067,292.167
30,21.1,3.633,SJF,210.133,231.233
30,21.1,3.633,SRTF,207.067,228.167
30,21.1,3.633,RR,403.967,425.067
30,21.1,3.633,Priority,212.9,234.0
23,9.174,2.435,FCFS,159.391,168.565
23,9.174,2.435,SJF,62.13,71.304
23,9.174,2.435,SRTF,32.043,41.217
23,9.174,2.435,RR,54.0,63.174
23,9.174,2.435,Priority,119.565,128.739
16,17.688,2.875,FCFS,93.438,111.125
16,17.688,2.875,SJF,75.125,92.812
16,17.688,2.875,SRTF,72.125,89.812
16,17.688,2.875,RR,149.062,166.75
16,17.688,2.875,Priority,89.75,107.438
12,29.833,3.917,FCFS,159.25,189.083
12,29.833,3.917,SJF,124.333,154.167
12,29.833,3.917,SRTF,109.25,139.083
12,29.833,3.917,RR,219.75,249.583
12,29.833,3.917,Priority,170.083,199.917
12,12.917,2.75,FCFS,111.333,124.25
12,12.917,2.75,SJF,43.583,56.5
12,12.917,2.75,SRTF,18.0,30.917
12,12.917,2.75,RR,37.5,50.417
12,12.917,2.75,Priority,46.667,59.583
21,8.762,2.238,FCFS,134.19,142.952
21,8.762,2.238,SJF,68.571,77.333
21,8.762,2.238,SRTF,22.762,31.524
21,8.762,2.238,RR,44.048,52.81
21,8.762,2.238,Priority,100.952,109.714
17,6.118,3.176,FCFS,26.588,32.706
17,6.118,3.176,SJF,22.059,28.176
17,6.118,3.176,SRTF,21.471,27.588
17,6.118,3.176,RR,40.0,46.118
17,6.118,3.176,Priority,26.765,32.882
12,15.583,3.333,FCFS,66.417,82.0
12,15.583,3.333,SJF,43.5,59.083
12,15.583,3.333,SRTF,43.417,59.0
12,15.583,3.333,RR,86.833,102.417
12,15.583,3.333,Priority,62.333,77.917
15,6.133,2.867,FCFS,41.2,47.333
15,6.133,2.867,SJF,36.333,42.467
15,6.133,2.867,SRTF,36.133,42.267
15,6.133,2.867,RR,60.667,66.8
15,6.133,2.867,Priority,42.8,48.933
30,17.7,2.633,FCFS,189.9,207.6
30,17.7,2.633,SJF,142.433,160.133
30,17.7,2.633,SRTF,141.967,159.667
30,17.7,2.633,RR,298.3,316.0
30,17.7,2.633,Priority,208.333,226.033
46,23.826,2.891,FCFS,493.739,517.565
46,23.826,2.891,SJF,412.022,435.848
46,23.826,2.891,SRTF,409.022,432.848
46,23.826,2.891,RR,810.674,834.5
46,23.826,2.891,Priority,512.5,536.326
8,3.5,3.25,FCFS,3.5,7.0
8,3.5,3.25,SJF,2.625,6.125
8,3.5,3.25,SRTF,2.5,6.0
8,3.5,3.25,RR,4.125,7.625
8,3.5,3.25,Priority,3.625,7.125
37,5.541,2.108,FCFS,143.054,148.595
37,5.541,2.108,SJF,63.757,69.297
37,5.541,2.108,SRTF,37.919,43.459
37,5.541,2.108,RR,61.243,66.784
37,5.541,2.108,Priority,103.649,109.189
37,4.757,2.676,FCFS,55.243,60.0
37,4.757,2.676,SJF,35.568,40.324
37,4.757,2.676,SRTF,35.297,40.054
37,4.757,2.676,RR,65.757,70.514
37,4.757,2.676,Priority,63.324,68.081
16,6.625,2.688,FCFS,49.125,55.75
16,6.625,2.688,SJF,42.938,49.562
16,6.625,2.688,SRTF,42.938,49.562
16,6.625,2.688,RR,80.125,86.75
16,6.625,2.688,Priority,48.25,54.875
48,24.438,3.021,FCFS,549.354,573.792
48,24.438,3.021,SJF,414.042,438.479
48,24.438,3.021,SRTF,413.167,437.604
48,24.438,3.021,RR,821.146,845.583
48,24.438,3.021,Priority,545.646,570.083
16,18.062,3.562,FCFS,135.438,153.5
16,18.062,3.562,SJF,129.438,147.5
16,18.062,3.562,SRTF,129.438,147.5
16,18.062,3.562,RR,252.938,271.0
16,18.062,3.562,Priority,135.562,153.625
16,21.438,3.312,FCFS,152.125,173.562
16,21.438,3.312,SJF,106.5,127.938
16,21.438,3.312,SRTF,99.812,121.25
16,21.438,3.312,RR,202.688,224.125
16,21.438,3.312,Priority,203.0,224.438
14,24.214,2.714,FCFS,158.643,182.857
14,24.214,2.714,SJF,120.429,144.643
14,24.214,2.714,SRTF,117.571,141.786
14,24.214,2.714,RR,238.429,262.643
14,24.214,2.714,Priority,152.5,176.714
19,7.895,2.579,FCFS,68.684,76.579
19,7.895,2.579,SJF,62.0,69.895
19,7.895,2.579,SRTF,62.0,69.895
19,7.895,2.579,RR,110.105,118.0
19,7.895,2.579,Priority,68.158,76.053
6,38.333,1.5,FCFS,104.667,143.0
6,38.333,1.5,SJF,86.667,125.0
6,38.333,1.5,SRTF,83.667,122.0
6,38.333,1.5,RR,167.833,206.167
6,38.333,1.5,Priority,93.167,131.5
19,8.684,3.211,FCFS,78.421,87.105
19,8.684,3.211,SJF,69.0,77.684
19,8.684,3.211,SRTF,69.0,77.684
19,8.684,3.211,RR,126.368,135.053
19,8.684,3.211,Priority,78.632,87.316
41,26.073,4.341,FCFS,501.39,527.463
41,26.073,4.341,SJF,308.512,334.585
41,26.073,4.341,SRTF,305.171,331.244
41,26.073,4.341,RR,625.146,651.22
41,26.073,4.341,Priority,505.61,531.683
26,17.615,3.769,FCFS,199.5,217.115
26,17.615,3.769,SJF,130.538,148.154
26,17.615,3.769,SRTF,130.462,148.077
26,17.615,3.769,RR,262.962,280.577
26,17.615,3.769,Priority,285.5,303.115
41,24.61,3.024,FCFS,457.488,482.098
41,24.61,3.024,SJF,367.22,391.829
41,24.61,3.024,SRTF,365.098,389.707
41,24.61,3.024,RR,727.829,752.439
41,24.61,3.024,Priority,473.439,498.049
29,5,3.448,FCFS,44.207,49.207
29,5,3.448,SJF,29.276,34.276
29,5,3.448,SRTF,28.828,33.828
29,5,3.448,RR,58.034,63.034
29,5,3.448,Priority,47.345,52.345
41,27.756,4.512,FCFS,496.463,524.22
41,27.756,4.512,SJF,362.317,390.073
41,27.756,4.512,SRTF,361.634,389.39
41,27.756,4.512,RR,723.463,751.22
41,27.756,4.512,Priority,499.756,527.512
8,16.75,2.875,FCFS,50.75,67.5
8,16.75,2.875,SJF,38.0,54.75
8,16.75,2.875,SRTF,38.0,54.75
8,16.75,2.875,RR,72.875,89.625
8,16.75,2.875,Priority,41.875,58.625
7,37,2.143,FCFS,113.286,150.286
7,37,2.143,SJF,97.286,134.286
7,37,2.143,SRTF,91.571,128.571
7,37,2.143,RR,180.429,217.429
7,37,2.143,Priority,118.286,155.286
18,25.056,2.944,FCFS,199.556,224.611
18,25.056,2.944,SJF,164.5,189.556
18,25.056,2.944,SRTF,164.5,189.556
18,25.056,2.944,RR,326.333,351.389
18,25.056,2.944,Priority,207.778,232.833
24,7.75,1.917,FCFS,137.5,145.25
24,7.75,1.917,SJF,56.042,63.792
24,7.75,1.917,SRTF,26.958,34.708
24,7.75,1.917,RR,47.792,55.542
24,7.75,1.917,Priority,63.125,70.875
24,19.75,3.542,FCFS,210.125,229.875
24,19.75,3.542,SJF,156.333,176.083
24,19.75,3.542,SRTF,155.958,175.708
24,19.75,3.542,RR,310.625,330.375
24,19.75,3.542,Priority,271.792,291.542
27,7.259,2.259,FCFS,145.111,152.37
27,7.259,2.259,SJF,28.889,36.148
27,7.259,2.259,SRTF,28.889,36.148
27,7.259,2.259,RR,51.481,58.741
27,7.259,2.259,Priority,96.222,103.481
11,12,3.273,FCFS,58.0,70.0
11,12,3.273,SJF,54.636,66.636
11,12,3.273,SRTF,54.636,66.636
11,12,3.273,RR,103.727,115.727
11,12,3.273,Priority,59.364,71.364
12,23.333,3.833,FCFS,110.75,134.083
12,23.333,3.833,SJF,91.083,114.417
12,23.333,3.833,SRTF,82.417,105.75
12,23.333,3.833,RR,162.5,185.833
12,23.333,3.833,Priority,91.917,115.25
43,20.605,4.651,FCFS,351.651,372.256
43,20.605,4.651,SJF,256.744,277.349
43,20.605,4.651,SRTF,246.512,267.116
43,20.605,4.651,RR,501.07,521.674
43,20.605,4.651,Priority,401.512,422.116
9,16.444,5,FCFS,73.111,89.556
9,16.444,5,SJF,42.333,58.778
9,16.444,5,SRTF,38.111,54.556
9,16.444,5,RR,77.111,93.556
9,16.444,5,Priority,52.556,69.0
33,5.061,2.667,FCFS,53.758,58.818
33,5.061,2.667,SJF,29.394,34.455
33,5.061,2.667,SRTF,28.909,33.97
33,5.061,2.667,RR,59.667,64.727
33,5.061,2.667,Priority,46.061,51.121
9,31.444,2.778,FCFS,129.778,161.222
9,31.444,2.778,SJF,103.0,134.444
9,31.444,2.778,SRTF,100.333,131.778
9,31.444,2.778,RR,199.0,230.444
9,31.444,2.778,Priority,117.111,148.556
16,18.75,3.688,FCFS,133.938,152.688
16,18.75,3.688,SJF,89.125,107.875
16,18.75,3.688,SRTF,89.062,107.812
16,18.75,3.688,RR,177.125,195.875
16,18.75,3.688,Priority,170.938,189.688
7,24.286,2.429,FCFS,114.286,138.571
7,24.286,2.429,SJF,50.0,74.286
7,24.286,2.429,SRTF,26.286,50.571
7,24.286,2.429,RR,54.571,78.857
7,24.286,2.429,Priority,60.714,85.0
37,24.784,4.811,FCFS,366.27,391.054
37,24.784,4.811,SJF,284.432,309.216
37,24.784,4.811,SRTF,267.541,292.324
37,24.784,4.811,RR,536.838,561.622
37,24.784,4.811,Priority,428.757,453.541
44,22.909,3.864,FCFS,486.5,509.409
44,22.909,3.864,SJF,368.023,390.932
44,22.909,3.864,SRTF,361.318,384.227
44,22.909,3.864,RR,730.068,752.977
44,22.909,3.864,Priority,372.409,395.318
36,19.806,3.361,FCFS,347.306,367.111
36,19.806,3.361,SJF,211.833,231.639
36,19.806,3.361,SRTF,210.917,230.722
36,19.806,3.361,RR,424.833,444.639
36,19.806,3.361,Priority,215.556,235.361
15,5.067,3,FCFS,28.2,33.267
15,5.067,3,SJF,16.667,21.733
15,5.067,3,SRTF,16.667,21.733
15,5.067,3,RR,33.2,38.267
15,5.067,3,Priority,22.467,27.533
7,25.714,4.714,FCFS,64.571,90.286
7,25.714,4.714,SJF,49.429,75.143
7,25.714,4.714,SRTF,49.143,74.857
7,25.714,4.714,RR,98.714,124.429
7,25.714,4.714,Priority,67.429,93.143
7,13.143,3,FCFS,36.0,49.143
7,13.143,3,SJF,35.286,48.429
7,13.143,3,SRTF,35.286,48.429
7,13.143,3,RR,63.571,76.714
7,13.143,3,Priority,37.143,50.286
12,16.667,3.167,FCFS,85.25,101.917
12,16.667,3.167,SJF,55.5,72.167
12,16.667,3.167,SRTF,55.25,71.917
12,16.667,3.167,RR,110.25,126.917
12,16.667,3.167,Priority,56.333,73.0
8,8.625,2.875,FCFS,26.5,35.125
8,8.625,2.875,SJF,26.0,34.625
8,8.625,2.875,SRTF,26.0,34.625
8,8.625,2.875,RR,42.0,50.625
8,8.625,2.875,Priority,27.25,35.875
8,18.75,4,FCFS,66.25,85.0
8,18.75,4,SJF,63.0,81.75
8,18.75,4,SRTF,62.875,81.625
8,18.75,4,RR,122.25,141.0
8,18.75,4,Priority,64.75,83.5
36,5.056,3.139,FCFS,49.0,54.056
36,5.056,3.139,SJF,32.083,37.139
36,5.056,3.139,SRTF,30.833,35.889
36,5.056,3.139,RR,63.889,68.944
36,5.056,3.139,Priority,57.806,62.861
7,16.429,2.714,FCFS,48.0,64.429
7,16.429,2.714,SJF,45.714,62.143
7,16.429,2.714,SRTF,45.714,62.143
7,16.429,2.714,RR,89.143,105.571
7,16.429,2.714,Priority,48.714,65.143
26,16.308,2.923,FCFS,171.346,187.654
26,16.308,2.923,SJF,120.0,136.308
26,16.308,2.923,SRTF,117.846,134.154
26,16.308,2.923,RR,251.308,267.615
26,16.308,2.923,Priority,168.577,184.885
39,18.487,3.205,FCFS,293.718,312.205
39,18.487,3.205,SJF,199.026,217.513
39,18.487,3.205,SRTF,199.0,217.487
39,18.487,3.205,RR,402.051,420.538
39,18.487,3.205,Priority,202.462,220.949
8,4.125,2.25,FCFS,7.875,12.0
8,4.125,2.25,SJF,4.375,8.5
8,4.125,2.25,SRTF,3.5,7.625
8,4.125,2.25,RR,7.625,11.75
8,4.125,2.25,Priority,5.375,9.5
46,24.13,3.022,FCFS,528.587,552.717
46,24.13,3.022,SJF,417.848,441.978
46,24.13,3.022,SRTF,414.565,438.696
46,24.13,3.022,RR,834.326,858.457
46,24.13,3.022,Priority,530.065,554.196
42,20.833,3.595,FCFS,439.881,460.714
42,20.833,3.595,SJF,267.143,287.976
42,20.833,3.595,SRTF,266.929,287.762
42,20.833,3.595,RR,543.452,564.286
42,20.833,3.595,Priority,271.214,292.048
5,31.4,4.8,FCFS,58.6,90.0
5,31.4,4.8,SJF,43.0,74.4
5,31.4,4.8,SRTF,43.0,74.4
5,31.4,4.8,RR,88.2,119.6
5,31.4,4.8,Priority,76.6,108.0
22,5.955,2.182,FCFS,91.136,97.091
22,5.955,2.182,SJF,51.318,57.273
22,5.955,2.182,SRTF,20.182,26.136
22,5.955,2.182,RR,35.591,41.545
22,5.955,2.182,Priority,55.545,61.5
35,6.257,2.086,FCFS,159.429,165.686
35,6.257,2.086,SJF,67.571,73.829
35,6.257,2.086,SRTF,34.314,40.571
35,6.257,2.086,RR,57.886,64.143
35,6.257,2.086,Priority,75.686,81.943
44,14.273,2.955,FCFS,221.636,235.909
44,14.273,2.955,SJF,130.205,144.477
44,14.273,2.955,SRTF,128.841,143.114
44,14.273,2.955,RR,287.182,301.455
44,14.273,2.955,Priority,220.455,234.727
34,4.794,3.059,FCFS,52.324,57.118
34,4.794,3.059,SJF,32.559,37.353
34,4.794,3.059,SRTF,31.794,36.588
34,4.794,3.059,RR,63.882,68.676
34,4.794,3.059,Priority,46.029,50.824
5,21.2,3.6,FCFS,40.0,61.2
5,21.2,3.6,SJF,35.4,56.6
5,21.2,3.6,SRTF,32.0,53.2
5,21.2,3.6,RR,63.2,84.4
5,21.2,3.6,Priority,35.8,57.0
11,38.909,2.364,FCFS,189.273,228.182
11,38.909,2.364,SJF,172.636,211.545
11,38.909,2.364,SRTF,172.545,211.455
11,38.909,2.364,RR,345.818,384.727
11,38.909,2.364,Priority,189.909,228.818
29,7.966,2,FCFS,174.724,182.69
29,7.966,2,SJF,69.897,77.862
29,7.966,2,SRTF,36.897,44.862
29,7.966,2,RR,62.276,70.241
29,7.966,2,Priority,102.31,110.276
32,5,2.031,FCFS,111.281,116.281
32,5,2.031,SJF,25.438,30.438
32,5,2.031,SRTF,25.438,30.438
32,5,2.031,RR,44.531,49.531
32,5,2.031,Priority,45.312,50.312
14,32.929,4.286,FCFS,189.0,221.929
14,32.929,4.286,SJF,150.857,183.786
14,32.929,4.286,SRTF,150.643,183.571
14,32.929,4.286,RR,303.429,336.357
14,32.929,4.286,Priority,195.143,228.071
42,6.19,2.071,FCFS,189.476,195.667
42,6.19,2.071,SJF,88.429,94.619
42,6.19,2.071,SRTF,43.643,49.833
42,6.19,2.071,RR,70.024,76.214
42,6.19,2.071,Priority,98.667,104.857
16,6.875,3,FCFS,50.25,57.125
16,6.875,3,SJF,44.562,51.438
16,6.875,3,SRTF,44.562,51.438
16,6.875,3,RR,82.375,89.25
16,6.875,3,Priority,50.375,57.25
10,39.6,2.8,FCFS,169.4,209.0
10,39.6,2.8,SJF,153.7,193.3
10,39.6,2.8,SRTF,153.7,193.3
10,39.6,2.8,RR,304.6,344.2
10,39.6,2.8,Priority,164.4,204.0
19,22.105,3.684,FCFS,204.684,226.789
19,22.105,3.684,SJF,133.684,155.789
19,22.105,3.684,SRTF,133.632,155.737
19,22.105,3.684,RR,271.158,293.263
19,22.105,3.684,Priority,135.947,158.053
48,20.125,3.458,FCFS,462.604,482.729
48,20.125,3.458,SJF,306.042,326.167
48,20.125,3.458,SRTF,305.938,326.062
48,20.125,3.458,RR,613.562,633.688
48,20.125,3.458,Priority,313.708,333.833
41,5.439,2.756,FCFS,84.854,90.293
41,5.439,2.756,SJF,45.146,50.585
41,5.439,2.756,SRTF,44.512,49.951
41,5.439,2.756,RR,103.683,109.122
41,5.439,2.756,Priority,66.732,72.171
42,23.119,2.81,FCFS,452.929,476.048
42,23.119,2.81,SJF,352.714,375.833
42,23.119,2.81,SRTF,349.69,372.81
42,23.119,2.81,RR,702.81,725.929
42,23.119,2.81,Priority,412.786,435.905
36,17.25,3.111,FCFS,252.417,269.667
36,17.25,3.111,SJF,161.222,178.472
36,17.25,3.111,SRTF,160.556,177.806
36,17.25,3.111,RR,348.306,365.556
36,17.25,3.111,Priority,235.528,252.778
15,32,2.933,FCFS,227.467,259.467
15,32,2.933,SJF,191.933,223.933
15,32,2.933,SRTF,191.067,223.067
15,32,2.933,RR,384.2,416.2
15,32,2.933,Priority,225.467,257.467
14,4.786,3,FCFS,25.643,30.429
14,4.786,3,SJF,24.214,29.0
14,4.786,3,SRTF,24.214,29.0
14,4.786,3,RR,34.714,39.5
14,4.786,3,Priority,28.929,33.714
12,37.833,3.417,FCFS,212.833,250.667
12,37.833,3.417,SJF,183.667,221.5
12,37.833,3.417,SRTF,182.583,220.417
12,37.833,3.417,RR,362.417,400.25
12,37.833,3.417,Priority,197.917,235.75
21,10.095,2.238,FCFS,160.048,170.143
21,10.095,2.238,SJF,72.286,82.381
21,10.095,2.238,SRTF,29.429,39.524
21,10.095,2.238,RR,52.238,62.333
21,10.095,2.238,Priority,74.714,84.81
9,27.778,2.889,FCFS,93.667,121.444
9,27.778,2.889,SJF,85.889,113.667
9,27.778,2.889,SRTF,84.0,111.778
9,27.778,2.889,RR,163.444,191.222
9,27.778,2.889,Priority,102.111,129.889
35,14,2.829,FCFS,152.457,166.457
35,14,2.829,SJF,98.714,112.714
35,14,2.829,SRTF,98.171,112.171
35,14,2.829,RR,206.829,220.829
35,14,2.829,Priority,172.943,186.943
46,5.283,3,FCFS,72.804,78.087
46,5.283,3,SJF,43.0,48.283
46,5.283,3,SRTF,42.804,48.087
46,5.283,3,RR,88.239,93.522
